s21-d45_15_7	She threw out middle of the pepper	s21-d45	1502	1629	pepper	1712
s21-d45_15_8	She cut pepper	s21-d45	1664	2021	pepper	2121
s21-d45_15_9	She put pepper on plate	s21-d45	2073	2352	pepper	2354
s21-d45_17_1	The person removes a pepper from the cabinet.	s21-d45	200	429	pepper	405
s21-d45_17_2	The pepper is washed.	s21-d45	465	570	pepper	568
s21-d45_17_3	The person got out a cutting board.	s21-d45	573	684	pepper	684
s21-d45_17_4	The pepper is placed on the cutting board.	694	803
s21-d45_17_5	A knife is chosen.	694	803
s21-d45_17_6	The pepper is sliced in half.	s21-d45	821	939	pepper	935
s21-d45_17_7	The seeds and ribs are removed.	s21-d45	954	1401	pepper	1420
s21-d45_17_8	The scraps are discarded.	s21-d45	1502	1629	pepper	1624
s21-d45_17_9	The pepper is cut into strips.	s21-d45	1664	2021	pepper	2038
s21-d45_17_10	A plate is removed from the cabinet..	s21-d45	2073	2205	pepper	2167
s21-d45_17_11	The pepper strips are placed on the plate.	s21-d45	2208	2352	pepper	2369
s21-d45_17_12	The plate of pepper is placed in the cabinet.	s21-d45	2357	2778	pepper	2777
s21-d45_18_1	She takes out the pepper.	s21-d45	200	429	pepper	418
s21-d45_18_2	She takes out a cutting board.	s21-d45	465	684	pepper	682
s21-d45_18_3	She takes out a knife.	s21-d45	694	803	pepper	800
s21-d45_18_4	She slices the pepper in half.	s21-d45	821	939	pepper	938
s21-d45_18_5	She slices the seeds out of both peppers.	s21-d45	954	1235	pepper	1264
s21-d45_18_6	She slices the peppers lengthwise.	s21-d45	1263	1996	pepper	2006
s21-d45_18_7	She places the sliced peppers onto a plate.	s21-d45	1996	2352	pepper	2350
s21-d45_19_1	get out a yellow bell pepper	200	429
s21-d45_19_2	wash the bell pepper	200	429
s21-d45_19_3	get out a cutting board	s21-d45	465	684	pepper	662
s21-d45_19_4	get out a knife	s21-d45	694	803	pepper	792
s21-d45_19_5	slice down the center of bell pepper	s21-d45	821	902	pepper	868
s21-d45_19_6	cut out stem with seeds	s21-d45	908	1321	pepper	1334
s21-d45_19_7	throw out stem and seeds	s21-d45	1325	1401	pepper	1528
s21-d45_19_8	slice up rest of bell pepper	s21-d45	1502	1629	pepper	1730
s21-d45_19_9	plate your sliced up bell pepper	s21-d45	1664	2289	pepper	2292
s21-d45_20_7	the person gets a plate and puts the sliced pepper on the plate	s21-d45	2294	2352	pepper	2364
s21-d50_5_1	The person gets out two cups and an egg.	217	630
s21-d50_5_2	The person carefully cracks the egg over the first cup.	217	630
s21-d50_5_3	The person moves the yolk from one half of the eggshell to the other, while pouring the egg white into the first cup.	s21-d50	678	1115	egg	1137
s21-d50_5_4	The person drops the egg yolk into the second cup.	s21-d50	1128	1159	egg	1165
s21-d50_5_5	Using her fingers, the person scrapes the last bit of egg white into the first cup.	s21-d50	1183	1248	egg	1253
s21-d50_5_6	The person throws away the eggshell.	s21-d50	1248	1369	egg	1345
s21-d50_5_7	The person rinses her hands.	s21-d50	1390	1534	egg	1541
s21-d50_6_1	The person takes a pair of cups from the cupboard.	s21-d50	217	441	egg	375
s21-d50_6_2	The person procures an egg from the fridge.	s21-d50	475	630	egg	617
s21-d50_6_3	The person cracks the egg on the edge of the counter and then drains the egg white into a cup.	s21-d50	678	1115	egg	1125
s21-d50_6_4	The person dumps the egg yolk into the second cup.	s21-d50	1128	1159	egg	1169
s21-d50_6_5	The person throws the shells into the wastebin.	s21-d50	1183	1369	egg	1365
s21-d50_6_6	The person washes her hands.	s21-d50	1390	1534	egg	1543
s21-d50_7_1	The person takes a pair of cups from the cupboard.	s21-d50	217	441	egg	393
s21-d50_7_2	The person procures an egg from the fridge.	s21-d50	475	630	egg	629
s21-d50_7_3	The person cracks the egg on the edge of the counter and then drains the egg white into one cup.	s21-d50	678	1115	egg	1125
s21-d50_7_4	The person dumps the egg yolk into the second cup.	s21-d50	1128	1159	egg	1177
s21-d50_7_5	The person throws the shells into the wastebin.	s21-d50	1183	1369	egg	1385
s21-d50_7_6	The person washes her hands.	s21-d50	1390	1534	egg	1551
s21-d50_10_1	She opens the cupboard and takes out two cups, placing them on the counter.	s21-d50	217	441	egg	445
s21-d50_10_2	She opens the refrigerator, gets out an egg, and cracks it on the counter.	s21-d50	475	630	egg	779
s21-d50_10_3	She uses the shells to pour all of the whites of the egg into one cup.	s21-d50	678	1115	egg	1125
s21-d50_10_4	She pours the yolk of the egg into the other cup.	s21-d50	1128	1159	egg	1171
s21-d50_10_5	She dumps any remaining whites of the eggs from the shells into the cup with the egg whites.	s21-d50	1183	1280	egg	1269
s21-d50_10_6	She disposes of the shells in the trash can.	s21-d50	1287	1369	egg	1381
s21-d50_10_7	She washes her hands in the sink and shakes them to dry them off.	s21-d50	1540	1606	egg	1605
s21-d50_11_1	The person takes a pair of cups from the cupboard.	s21-d50	217	441	egg	347
s21-d50_11_2	The person procures an egg from the fridge.	s21-d50	475	630	egg	625
s21-d50_11_3	The person cracks the egg on the edge of the counter and then drains the egg white into a cup.	s21-d50	678	1115	egg	1125
s21-d50_11_4	The person dumps the egg yolk into the second cup.	s21-d50	1128	1159	egg	1175
s21-d50_11_5	The person throws the shells into the wastebin.	s21-d50	1183	1369	egg	1377
s21-d50_11_6	The person washes her hands.	s21-d50	1390	1534	egg	1567
s21-d50_13_1	A woman takes two cups out of the cabinet and places the cups on the counter.	s21-d50	217	441	egg	437
s21-d50_13_2	The woman takes an egg out of the fridge and cracks the shell in half on the counter.	s21-d50	475	630	egg	679
s21-d50_13_3	The woman moves the yolk back and forth between the two halves of the shell above one of the cups.	s21-d50	678	1115	egg	1137
s21-d50_13_4	She places the yolk in the empty cup.	s21-d50	1128	1159	egg	1155
s21-d50_13_5	She discards the egg shell in the garbage.	s21-d50	1183	1369	egg	1341
s21-d50_13_6	The woman washes her hands.	s21-d50	1390	1534	egg	1539
s21-d50_14_1	The person takes two cups out from the cupboard.	s21-d50	217	441	egg	338
s21-d50_14_2	The person takes out an egg from the refrigerator.	475	630
s21-d50_14_3	The person cracks the egg open.	475	630
s21-d50_14_4	The person moves the egg yolk from one eggshell half to the next as the egg white drips down into a cup.	s21-d50	678	1115	egg	1134
s21-d50_14_5	The person pours the egg yolk into the second cup.	s21-d50	1128	1159	egg	1154
s21-d50_14_6	The person discards the eggshells.	s21-d50	1183	1369	egg	1366
s21-d50_14_7	The person washes her hands.	s21-d50	1540	1606	egg	1605
s21-d50_15_1	Get two cups/containers and place them on your work surface.	s21-d50	217	441	egg	445
s21-d50_15_2	Carefully crack egg in half over one container, making sure not to break the yolk.	s21-d50	475	630	egg	736
s21-d50_15_3	Pour the yolk back and forth between each half of the shell to separate the yolk from the white over the original container.	s21-d50	678	1115	egg	1081
s21-d50_15_4	When the white is separated pour the yolk into the other container.	s21-d50	1128	1159	egg	1149
s21-d50_15_5	Dispose of the shell.	s21-d50	1183	1369	egg	1350
s21-d50_15_6	Wash your hands.	s21-d50	1390	1534	egg	1540
s21-d50_17_1	Take two cups or mugs from the cubbord and place them on the counter.	s21-d50	217	441	egg	444
s21-d50_17_2	Take an egg out from the refrigerator.	475	630
s21-d50_17_3	Crack the egg on the edge of the counter.	475	630
s21-d50_17_4	Hold the egg over one of the cups and carefully split the egg open with your fingers. Keep the egg yolk in one of the shells.	475	630
s21-d50_17_5	Now carefully seperate the whites from the yolk.  Pour the yolk between each half shell until all the whites have ended up in the cup.	s21-d50	678	1115	egg	1120
s21-d50_17_6	Pour the yolk into the other cup.	s21-d50	1128	1159	egg	1182
s21-d50_17_7	Discard the shell in the trash and wash your hands.	s21-d50	1183	1534	egg	1507
s21-d50_18_1	Get two tea cups.	s21-d50	217	441	egg	439
s21-d50_18_2	Retrieve one egg.	475	630
s21-d50_18_3	Crack egg shell.	475	630
s21-d50_18_4	Carefully separate shell into two pieces.	475	630
s21-d50_18_5	Transfer egg yolk back and forth between egg shell halves, allowing the egg whites to drip into one of the cups.	s21-d50	678	1115	egg	1135
s21-d50_18_6	Transfer separated yolk into second cup.	s21-d50	1128	1159	egg	1159
s21-d50_18_7	Dispose of egg shell.	s21-d50	1183	1369	egg	1345
s21-d50_18_8	Wash hands.	s21-d50	1390	1534	egg	1549
s21-d50_19_1	The person removes two cups from the cabinet and places them on the counter.	s21-d50	217	441	egg	451
s21-d50_19_2	The person removes one egg from the refrigerator.	475	630
s21-d50_19_3	The person cracks the egg on the edge of the counter.	475	630
s21-d50_19_4	The person separates the egg white from the yolk by pouring the egg from one shell half to the other over one cup.	s21-d50	678	1115	egg	1135
s21-d50_19_5	The person puts the white-free yolk in the second cup.	s21-d50	1128	1159	egg	1169
s21-d50_19_6	The person cleans the last of the white out of the shell and puts it in the first cup.	s21-d50	1183	1248	egg	1261
s21-d50_19_7	The person throws the empty egg shell in the garbage.	s21-d50	1248	1369	egg	1371
s21-d50_19_8	The person washes their hands.	s21-d50	1540	1606	egg	1603
s21-d53_1_1	She took out avocado	s21-d53	232	402	avocado	385
s21-d53_1_2	She cut open avocado	s21-d53	475	676	avocado	690
s21-d53_1_3	She took out plate	s21-d53	705	1210	avocado	1184
s21-d53_1_4	She put avocado on plate	s21-d53	1242	2988	avocado	3007
s21-d53_1_5	She washed hands	s21-d53	3018	3112	avocado	3105
s21-d53_1_6	She threw out pit and skin	s21-d53	3126	4416	avocado	4414
s21-d53_2_1	A person gets an avocado from the refrigerator and takes to the side counter where the camera doesnt show.	s21-d53	232	402	avocado	444
s21-d53_2_2	The person does something to the avocado with a knife off camera then gets a small plate.	s21-d53	475	1210	avocado	1228
s21-d53_2_3	The person does more stuff off camera with the avocado, knife and plate.  Then she throws away the peelings.	s21-d53	1242	4416	avocado	4400
s21-d53_2_4	She washes her hands.	s21-d53	4479	4605	avocado	4592
s21-d53_2_5	She turns off the water and then doesnt use a towel but shakes the water all over the counter.	s21-d53	4610	4674	avocado	4680
s21-d53_3_1	The person takes out an avocado.	s21-d53	232	402	avocado	430
s21-d53_3_2	The person takes out a plate.	s21-d53	475	1210	avocado	1228
s21-d53_3_3	The person peels the avocado and chops in onto the plate.	s21-d53	1242	4146	avocado	4138
s21-d53_3_4	The person rinses her hands.	s21-d53	4479	4605	avocado	4622
s21-d53_3_5	The person is done.	s21-d53	4610	4674	avocado	4648
s21-d53_4_1	The woman enters the kitchen and retrieves an avocado from the refrigerator.	s21-d53	232	402	avocado	422
s21-d53_4_2	The woman slices the avocado in half on the cutting board.	s21-d53	475	676	avocado	684
s21-d53_4_3	The woman uses the knife to slice the avocado before going to the cabinet to retrieve a plate.	s21-d53	705	1210	avocado	1200
s21-d53_4_4	The woman peels the skin off the avocado by using a knife.	s21-d53	1242	1806	avocado	1838
s21-d53_4_5	The woman continues to slice the avocado before returning to the sink to wash her hands.	s21-d53	1853	3112	avocado	3106
s21-d53_4_6	The woman places the avocado pieces onto the awaiting plate.	s21-d53	3126	3946	avocado	3988
s21-d53_4_7	The woman discards the avocado skin.	s21-d53	3988	4146	avocado	4148
s21-d53_4_8	The woman washes her hands.	s21-d53	4161	4605	avocado	4620
s21-d53_5_1	The person gets out an avocado.	s21-d53	232	402	avocado	454
s21-d53_5_2	The person works on the avocado offscreen.	s21-d53	475	988	avocado	1044
s21-d53_5_3	The person gets out a plate.	s21-d53	1055	1210	avocado	1212
s21-d53_5_4	The person continues to work offscreen.	s21-d53	1242	2901	avocado	2950
s21-d53_5_5	The person rinses a knife.	s21-d53	2941	3112	avocado	3132
s21-d53_5_6	The person continues to work offscreen.	s21-d53	3126	3946	avocado	4064
s21-d53_5_7	The person throws something away.	s21-d53	3988	4416	avocado	4432
s21-d53_5_8	The person washes her hands.	s21-d53	4610	4674	avocado	4680
s21-d53_6_1	She took out avocado	s21-d53	232	402	avocado	373
s21-d53_6_2	She cut avocado	s21-d53	475	988	avocado	1023
s21-d53_6_3	She took out plate	s21-d53	1055	1210	avocado	1200
s21-d53_6_4	She washed hands	s21-d53	1242	3112	avocado	3099
s21-d53_6_5	She threw away avocado scraps	s21-d53	3126	4416	avocado	4415
s21-d53_6_6	She washed her hands	s21-d53	4479	4605	avocado	4632
s21-d53_7_1	The person gets out an avocado.	232	402
s21-d53_7_2	The person picks up a knife?	232	402
s21-d53_7_3	The person fails to notice where the camera is pointing.	232	402
s21-d53_7_4	The person messes with the avocado, out of the picture, so it is impossible to tell what she is doing.	s21-d53	475	988	avocado	1056
s21-d53_7_5	The person gets out a plate.	s21-d53	1055	1210	avocado	1200
s21-d53_7_6	The person continues to work off-camera.	1242	3112
s21-d53_7_7	The person rinses the knife.	1242	3112
s21-d53_7_8	The person seems to be chopping something?	s21-d53	3126	3946	avocado	3996
s21-d53_7_9	The person throws something away.	s21-d53	3988	4416	avocado	4431
s21-d53_7_10	The person washes her hands.	s21-d53	4479	4605	avocado	4623
s21-d53_8_1	The person gets an avocado from the fridge.	s21-d53	232	402	avocado	377
s21-d53_8_2	The person cut the avocado with a knife.	s21-d53	475	624	avocado	630
s21-d53_8_3	The person gets a plate from the cupboard.	s21-d53	634	1210	avocado	1162
s21-d53_8_4	The person presumably peels the skin of the avocado.	s21-d53	1242	2988	avocado	2977
s21-d53_8_5	The person washes her hands under the sink.	s21-d53	3018	3112	avocado	3113
s21-d53_8_6	The person discards the peeled skin into the trashbin.	s21-d53	3126	4240	avocado	4231
s21-d53_8_7	The person once more washes her hands.	s21-d53	4479	4605	avocado	4633
s21-d53_9_1	She took out avocado	s21-d53	232	402	avocado	396
s21-d53_9_2	She cut avocado	s21-d53	475	988	avocado	1017
s21-d53_9_3	She took out plate	s21-d53	1055	1210	avocado	1164
s21-d53_9_4	She put avocado on plate	s21-d53	1242	2988	avocado	3016
s21-d53_9_5	She washed knife	s21-d53	3018	3112	avocado	3114
s21-d53_9_6	She threw out scraps	s21-d53	3126	4416	avocado	4397
s21-d53_10_1	The woman retrieves an avocado from the refrigerator.	s21-d53	232	402	avocado	419
s21-d53_10_2	The woman cuts the avocado in half, then retrieves a plate from the cabinet.	s21-d53	475	1210	avocado	1202
s21-d53_10_3	The woman thinly slices the avocado.	s21-d53	1242	1806	avocado	1861
s21-d53_10_4	The woman moves the slices of avocado to the waiting plate on the counter.	s21-d53	1853	2988	avocado	3055
s21-d53_10_5	The woman continues to chop the avocado on the plate, then discards the avocado skin into the trash.	s21-d53	3018	4146	avocado	4131
s21-d53_10_6	The woman ends by washing her hands.	s21-d53	4161	4674	avocado	4681
s21-d53_11_1	Woman pulls avocado from refrigerator and slices it on a cutting board.	s21-d53	232	988	avocado	1090
s21-d53_11_2	Woman seems to peel avocado.	s21-d53	1055	1806	avocado	1838
s21-d53_11_3	Woman finishes preparing the avocado.	s21-d53	1853	3112	avocado	3072
s21-d53_11_4	Woman finishes the slicing on the plate.	s21-d53	3126	4146	avocado	4098
s21-d53_11_5	She then throws away any unwanted pieces.	s21-d53	4161	4416	avocado	4482
s21-d53_12_1	The person gets an avocado from the fridge.	232	402
s21-d53_12_2	The person sets the avocado on a cutting board.	232	402
s21-d53_12_3	The person appears to be slicing the avocado with a knife.	s21-d53	475	988	avocado	1038
s21-d53_12_4	The person gets a plate from the cupboard and resumes slicing.	s21-d53	1055	2901	avocado	2506
s21-d53_12_5	The person rinses her hand and the knife in the sink.	s21-d53	2941	3112	avocado	3088
s21-d53_12_6	The person presumably is peeling or dicing the avocado out of the camera shot.	s21-d53	3126	3946	avocado	4054
s21-d53_12_7	The person throws the peels into the trashbin.	s21-d53	3988	4416	avocado	4412
s21-d53_12_8	The person rinses her hands in the sink.	s21-d53	4610	4674	avocado	4680
s21-d53_13_1	Woman pulls out and avocado.	s21-d53	232	402	avocado	488
s21-d53_13_2	She slices it into smaller pieces.	s21-d53	475	988	avocado	1046
s21-d53_13_3	The woman appears to peel the avocado with the knife.	s21-d53	1055	2901	avocado	2964
s21-d53_13_4	She discards the pieces that are not wanted.	s21-d53	2941	4416	avocado	4366
s21-d53_13_5	The woman washes her hands.	s21-d53	4610	4674	avocado	4680
s21-d55_1_1	the person walks to the fridge and takes the figs out.	s21-d55	243	451	figs	468
s21-d55_1_2	the person takes a cutting board out from a drawer.	s21-d55	463	634	figs	662
s21-d55_1_3	the person takes a knife out for cutting the figs.	s21-d55	634	769	figs	800
s21-d55_1_4	the person takes a small plate out and puts it on the counter.	s21-d55	805	950	figs	1002
s21-d55_1_5	the person washes the figs in the sink and puts them on the cutting board.	s21-d55	1029	1234	figs	1251
s21-d55_1_6	the person cuts the stems off the figs.	s21-d55	1283	1378	figs	1397
s21-d55_1_7	the person dices the figs into quarters.	s21-d55	1391	1659	figs	1721
s21-d55_1_8	the person arranges the quarters on the small plate.	s21-d55	1659	1942	figs	1984
s21-d55_1_9	the person throws the stems of the figs in the garbage.	s21-d55	1954	2075	figs	2131
s21-d55_2_1	The person procures a fig from the fridge.	s21-d55	243	451	figs	405
s21-d55_2_2	The person takes out a cutting board from the drawer.	s21-d55	463	594	figs	597
s21-d55_2_3	The person takes out a knife from the drawer.	s21-d55	594	769	figs	751
s21-d55_2_4	The person procures a plate from the cabinet.	s21-d55	805	950	figs	925
s21-d55_2_5	The person washes the fig in the sink.	s21-d55	1029	1234	figs	1251
s21-d55_2_6	The person uses the knife to cut off the fig ends, then cuts it into slices and places it on the plate.	s21-d55	1283	1942	figs	1979
s21-d55_2_7	The person tosses the fig ends into the trashbin.	s21-d55	1954	2075	figs	2101
s21-d55_3_1	The person gets out two figs.	s21-d55	243	451	figs	467
s21-d55_3_2	The person gets out a wooden plate.	s21-d55	463	594	figs	607
s21-d55_3_3	The person gets out a knife.	s21-d55	594	769	figs	741
s21-d55_3_4	The person gets out a small plate.	s21-d55	805	950	figs	963
s21-d55_3_5	The person rinses the figs.	s21-d55	1029	1234	figs	1251
s21-d55_3_6	The person cuts the tops off the figs.	s21-d55	1283	1378	figs	1403
s21-d55_3_7	The person cuts the figs into quarters.	s21-d55	1391	1659	figs	1731
s21-d55_3_8	The person puts the quarters on the plate and throws away the tops.	s21-d55	1659	2075	figs	2083
s21-d55_5_1	Take out your figs, and a cutting board.	s21-d55	243	769	figs	817
s21-d55_5_2	Take out a small knife for cutting the figs.	s21-d55	805	950	figs	885
s21-d55_5_3	Run the figs under water to get the dirt off, and place them on your cutting board.	s21-d55	1029	1234	figs	1267
s21-d55_5_4	Cut the stems and make a horizontal and vertical cut down the top and middle of the figs.	s21-d55	1283	1545	figs	1565
s21-d55_5_5	Place them on your serving dish and throw away the stems.	s21-d55	1550	2075	figs	2059
s21-d55_6_1	She gets out the figs.	s21-d55	243	451	figs	467
s21-d55_6_2	She gets a cutting board.	s21-d55	463	594	figs	603
s21-d55_6_3	She gets a knife.	s21-d55	594	769	figs	807
s21-d55_6_4	She washes the figs.	s21-d55	805	1234	figs	1217
s21-d55_6_5	She chops the figs and puts them on a plate.	s21-d55	1283	1942	figs	1993
s21-d55_7_1	Washes the fruit	243	1234
s21-d55_7_2	Takes out knife	243	1234
s21-d55_7_3	Takes out cutting Board	243	1234
s21-d55_7_4	Takes Kiwi out of the fridge	243	1234
s21-d55_7_5	Dice the kiwi	s21-d55	1283	1659	figs	1753
s21-d55_7_6	Arrange on plate	s21-d55	1659	1942	figs	1999
s21-d55_8_1	She took out figs	s21-d55	243	451	figs	427
s21-d55_8_2	She took out cutting board	s21-d55	463	634	figs	635
s21-d55_8_3	She took out knife	s21-d55	634	769	figs	775
s21-d55_8_4	She took out plate	s21-d55	805	950	figs	1025
s21-d55_8_5	She washed fig	s21-d55	1029	1234	figs	1243
s21-d55_8_6	She sliced fig	s21-d55	1283	1659	figs	1759
s21-d55_8_7	She put fig on plate	s21-d55	1659	1942	figs	2009
s21-d55_9_1	The person procures a fig from the fridge.	s21-d55	243	451	figs	417
s21-d55_9_2	The person takes out a cutting board from the drawer.	s21-d55	463	594	figs	591
s21-d55_9_3	The person takes out a knife from the drawer.	s21-d55	594	769	figs	723
s21-d55_9_4	The person procures a plate from the cabinet.	s21-d55	805	950	figs	949
s21-d55_9_5	The person washes the fig in the sink.	s21-d55	1029	1234	figs	1217
s21-d55_9_6	The person cuts the stem from the figs.	s21-d55	1283	1378	figs	1385
s21-d55_9_7	The person quarters the figs and sets them on the plate.	s21-d55	1391	1942	figs	1953
s21-d55_9_8	The person throws the stems into the wastebin.	s21-d55	1954	2075	figs	2091
s21-d55_10_1	The woman takes out two figs from the refrigerator and places them on the counter.	s21-d55	243	451	figs	469
s21-d55_10_2	Next, she places a cutting board and knife on the counter.	s21-d55	463	769	figs	747
s21-d55_10_3	She also places a small plate on the counter.	s21-d55	805	950	figs	963
s21-d55_10_4	She goes to the sink and washes the figs.	s21-d55	1029	1177	figs	1195
s21-d55_10_5	She places the figs on the cutting board and cuts the tips off of each fig.	s21-d55	1190	1378	figs	1373
s21-d55_10_6	Next, she cuts each fig in four pieces.	s21-d55	1391	1659	figs	1759
s21-d55_10_7	She places the pieces on the small plate.	s21-d55	1659	1907	figs	1917
s21-d55_10_8	She throws the garbage in the trash.	s21-d55	1954	2075	figs	2103
s21-d55_12_1	Get figs out of the fridge and place on countertop.	s21-d55	243	451	figs	448
s21-d55_12_2	Get out a cutting board.	s21-d55	463	634	figs	619
s21-d55_12_3	Get out a knife.	s21-d55	634	769	figs	766
s21-d55_12_4	Get out a serving dish.	s21-d55	805	950	figs	945
s21-d55_12_5	Wash figs with water thoroughly.	s21-d55	1029	1234	figs	1243
s21-d55_12_6	Cut ends off of each fig.	s21-d55	1283	1378	figs	1385
s21-d55_12_7	Cut figs into quarters lengthwise.	s21-d55	1391	1659	figs	1678
s21-d55_12_8	Arrange figs on serving dish.	s21-d55	1659	1942	figs	1952
s21-d55_12_9	Throw away the fig end pieces.	1954	2075
s21-d55_12_10	Enjoy.	1954	2075
s21-d55_13_1	The woman retrieves a knife, a cutting board, a plate, and the figs.	s21-d55	243	950	figs	977
s21-d55_13_2	She washes the figs.	s21-d55	1029	1234	figs	1239
s21-d55_13_3	She cuts the tip of each fig off.	s21-d55	1283	1378	figs	1413
s21-d55_13_4	She cuts each fig into fourths.	s21-d55	1391	1659	figs	1731
s21-d55_13_5	She distributes the fig pieces on to the plate.	s21-d55	1659	1942	figs	1991
s21-d55_13_6	She discards the extra pieces.	s21-d55	1954	2075	figs	2131
s21-d55_14_1	The person gets out two figs.	s21-d55	243	451	figs	449
s21-d55_14_2	The person gets out a wooden plate.	s21-d55	463	634	figs	619
s21-d55_14_3	The person gets out a knife.	s21-d55	634	769	figs	742
s21-d55_14_4	The person gets out a small plate.	s21-d55	805	950	figs	955
s21-d55_14_5	The person rinses the figs and puts them on the wooden plate.	s21-d55	1029	1234	figs	1286
s21-d55_14_6	The person cuts off the top of each fig.	s21-d55	1283	1378	figs	1384
s21-d55_14_7	The person cuts each fig into quarters.	s21-d55	1391	1659	figs	1672
s21-d55_14_8	The person puts the fig pieces on the small plate.	s21-d55	1659	1942	figs	1953
s21-d55_14_9	The person throws away the tops of the figs.	s21-d55	1919	2075	figs	2077
s21-d55_15_1	The person takes two figs out of the refrigerator.	s21-d55	243	451	figs	392
s21-d55_15_2	The person takes a round chopping board out of the drawer.	s21-d55	463	594	figs	613
s21-d55_15_3	The person takes a knife out of the drawer.	s21-d55	594	769	figs	758
s21-d55_15_4	The person takes a plate out of the cupboard.	s21-d55	805	950	figs	914
s21-d55_15_5	The person washes the figs.	s21-d55	1029	1177	figs	1187
s21-d55_15_6	The person cuts off the tops of the figs.	s21-d55	1190	1378	figs	1376
s21-d55_15_7	The person cuts the figs into sections and arranges them on the plate.	s21-d55	1391	1942	figs	1962
s21-d55_15_8	The person discards the tops of the figs.	s21-d55	1954	2075	figs	2087
s21-d55_16_1	The person takes a fig out of the refrigerator.	s21-d55	243	451	figs	385
s21-d55_16_2	The person takes a round chopping board out of the drawer.	s21-d55	463	594	figs	604
s21-d55_16_3	The person takes a small knife out of the drawer.	s21-d55	594	769	figs	785
s21-d55_16_4	The person takes a small plate out of the cupboard.	s21-d55	805	950	figs	974
s21-d55_16_5	The person washes the fig.	s21-d55	1029	1177	figs	1203
s21-d55_16_6	The person chops the fig into small sections.	s21-d55	1954	2075	figs	2083
s21-d55_17_1	Remove figs from fridge.	s21-d55	243	451	figs	376
s21-d55_17_2	Gather knife, cutting board, and plate.	s21-d55	463	950	figs	955
s21-d55_17_3	Rinse figs in water.	s21-d55	1029	1177	figs	1179
s21-d55_17_4	Cut top off of figs.	s21-d55	1190	1378	figs	1373
s21-d55_17_5	Slice figs into quarters.	s21-d55	1391	1659	figs	1670
s21-d55_17_6	Arrange figs on plate.	s21-d55	1659	1942	figs	1950
s21-d55_18_1	The person gets some figs from the fridge.	s21-d55	243	451	figs	405
s21-d55_18_2	The person takes a cutting board from a drawer.	s21-d55	463	634	figs	625
s21-d55_18_3	The person takes a knife from a drawer and lays it on the countertop.	s21-d55	634	769	figs	767
s21-d55_18_4	The persons gets out a plate from the cabinet.	s21-d55	805	950	figs	905
s21-d55_18_5	The persons rinses the figs under the faucet.	s21-d55	1029	1177	figs	1187
s21-d55_18_6	The person cuts off the stems from the figs on the cutting board.	s21-d55	1190	1378	figs	1401
s21-d55_18_7	The person quarters each fig and arranges them on the plate.	s21-d55	1391	1942	figs	1961
s21-d55_18_8	The person throws the stems into the wastebin.	s21-d55	1954	2075	figs	2087
s21-d55_20_1	The person procures a fig from the fridge.	s21-d55	243	451	figs	385
s21-d55_20_2	The person takes out a cutting board from the drawer.	s21-d55	463	634	figs	619
s21-d55_20_3	The person takes out a knife from the drawer.	s21-d55	634	769	figs	731
s21-d55_20_4	The person procures a plate from the cabinet.	s21-d55	805	950	figs	903
s21-d55_20_5	The person washes the figs in the sink.	s21-d55	1029	1234	figs	1229
s21-d55_20_6	The person cuts the stems off the figs.	s21-d55	1283	1378	figs	1409
s21-d55_20_7	The person cuts the figs into quarters and sets them on the plate.	s21-d55	1391	1942	figs	1957
s21-d55_20_8	The person throws the stems into the trashbin.	s21-d55	1954	2075	figs	2061
s22-d25_1_1	Take loaf from pantry.	s22-d25	290	455	bread	446
s22-d25_1_2	Find cutting board.	s22-d25	476	701	bread	698
s22-d25_1_3	Find serrated knife.	s22-d25	735	917	bread	906
s22-d25_1_4	Take loaf out of package.	s22-d25	968	1106	bread	1091
s22-d25_1_5	Slice loaf about 3/4 inch thick using a back and forth sawing motion.	1155	1426
s22-d25_1_6	Put knife down and smile lovely.	1155	1426
s22-d25_3_1	The person gets out a loaf of bread in plastic wrap.	s22-d25	290	455	bread	458
s22-d25_3_2	The person gets out a wooden plate.	s22-d25	476	701	bread	708
s22-d25_3_3	The person gets out a knife.	s22-d25	735	917	bread	922
s22-d25_3_4	The person unwraps the bread.	s22-d25	968	1106	bread	1122
s22-d25_3_5	The person cuts off a slice of bread.	s22-d25	1155	1426	bread	1402
s22-d25_4_1	Take out the loaf of bread you would like to slice.	s22-d25	290	455	bread	414
s22-d25_4_2	You will need to take out a cutting board and a knife.	s22-d25	476	701	bread	732
s22-d25_4_3	Place the loaf of bread on the cutting board.	735	1106
s22-d25_4_4	With the knife cut into the bread as thick as you would like your slices.	735	1106
s22-d25_4_5	Repeat until you have cut the whole loaf.	s22-d25	1155	1426	bread	1448
s22-d25_5_1	Take out the loaf of bread.	s22-d25	290	455	bread	442
s22-d25_5_2	Get out a cutting board.	s22-d25	476	701	bread	690
s22-d25_5_3	Get a knife to cut the bread with.	s22-d25	735	917	bread	908
s22-d25_5_4	Place the loaf of bread onto the cutting board.	s22-d25	968	1106	bread	1102
s22-d25_5_5	While holding loaf firmly, use knife to cut from the end of the loaf.	1155	1426
s22-d25_5_6	Place knife down on cutting board.	1155	1426
s22-d25_6_1	She gets the bread.	s22-d25	290	455	bread	448
s22-d25_6_2	She gets a cutting board.	s22-d25	476	701	bread	696
s22-d25_6_3	She gets a knife.	s22-d25	735	917	bread	910
